8.261050326130691,2.519881656813682,1.0,1.0,
-2.2690021478866598,6.625926251159085,1.0,1.0,
8.345280203304558,1.2683912014460899,1.0,1.0,
2.806218701347678,5.733723044974504,1.0,1.0,
7.3436183787088005,0.5324631200178813,1.0,1.0,
11.896207329752766,-0.7046479581533655,1.0,1.0,
7.030738030161741,-5.374832519030726,1.0,1.0,
10.62693098469551,1.6297300869867448,1.0,1.0,
11.00490431933441,1.4748427606509682,1.0,1.0,
0.826909732185177,-4.844418503915891,1.0,2.0,
-1.1867684824149087,1.2562036127377334,1.0,1.0,
3.5500827160879407,-2.32901086942351,1.0,1.0,
13.210019763894815,6.135165724780179,1.0,1.0,
8.628248905309126,6.194216243540636,1.0,1.0,
13.364148860333326,-4.30500200234493,1.0,1.0,
6.509336771259003,-6.581641207748089,1.0,1.0,
17.13409460614576,7.408380885522352,1.0,1.0,
21.3319736627391,-1.6425431309166934,1.0,1.0,
8.469355762870196,-8.07301505040508,1.0,1.0,
3.9556869239098047,-2.825554175972057,1.0,1.0,
18.40565744735962,-5.318711203765299,1.0,1.0,
12.129239489074646,-1.9404330324949381,1.0,1.0,
-1.7575337673890346,-1.8387687600938571,1.0,2.0,
10.542693754368184,-5.751579064945893,1.0,1.0,
18.817691909482058,3.673321909030571,1.0,1.0,
8.30384155791837,6.332043345554097,1.0,1.0,
9.682653022777894,-5.586028504086185,1.0,1.0,
7.933799691213066,0.217832767095458,1.0,1.0,
11.448316972338109,-3.553658169191416,1.0,1.0,
15.340082084027875,-2.5670282017306056,1.0,1.0,
15.350517030081576,3.8580463632180755,1.0,1.0,
3.0324632073309603,0.5804268346019527,1.0,1.0,
8.547508133984731,1.1463196048335857,1.0,1.0,
4.0940244621061925,-1.3366807976173352,1.0,1.0,
4.5999080041037494,-6.254344271318003,1.0,2.0,
5.383535848585262,9.726177007813085,1.0,1.0,
17.182137233026047,6.6678090115582975,1.0,1.0,
22.12334866188931,10.20029404475826,1.0,1.0,
19.692614279896578,-2.0773266913206125,1.0,1.0,
1.427274950030477,-2.0949574775814646,1.0,2.0,
6.636503394842137,-7.741053085827693,1.0,1.0,
10.911258154551783,1.346967278704657,1.0,1.0,
4.727313538201808,-8.73141709431116,1.0,1.0,
8.081716309205532,3.888261054381671,1.0,1.0,
4.834571703091117,-0.09217185530022089,1.0,1.0,
19.13697468072158,0.3362232046375287,1.0,1.0,
7.291088066006265,-9.690108372698955,1.0,1.0,
9.806642405877033,-3.4104879289231227,1.0,1.0,
4.269719002684532,-0.25402349458761664,1.0,1.0,
8.73594902712456,1.9155264669260825,1.0,1.0,
-12.713450269590652,-2.367402653864099,1.0,2.0,
10.042382083119389,3.2052882569789682,1.0,1.0,
12.450663538770698,8.548164864521905,1.0,1.0,
16.291580512087055,0.49510459612549,1.0,1.0,
10.771344906360703,6.376216757327094,1.0,1.0,
-5.128600076630432,2.5304950275076448,1.0,2.0,
5.172873283649128,0.11008999487918039,1.0,1.0,
13.542779734168302,-3.507959494154626,1.0,1.0,
8.873304851798844,6.657817320834508,1.0,1.0,
11.105727148188155,-0.8747181814916046,1.0,1.0,
10.71040759604629,-5.634571390541923,1.0,1.0,
2.8782487772695102,1.9085117835785819,1.0,2.0,
6.7615437521371575,-7.200104854156494,1.0,1.0,
-2.4192146133613726,0.04788314811013621,1.0,1.0,
11.092818684209595,0.8030024308747106,1.0,1.0,
7.568097720678466,1.5629469850873188,1.0,1.0,
10.172337138597694,0.01968384855304815,1.0,1.0,
15.04106249849119,-0.5985640800466328,1.0,1.0,
10.281814579771149,-2.699745695496199,1.0,1.0,
0.5944401127614931,-9.391315148015304,1.0,1.0,
13.390493753949666,12.378024369888635,1.0,1.0,
10.4328015065731,-0.46506101881337203,1.0,1.0,
19.174551463242317,-3.172493818122599,1.0,1.0,
9.11428969315783,-8.78684217717184,1.0,1.0,
8.246677253219227,3.551611866975453,1.0,1.0,
